timestamp,device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,order_placed_date,expected_delivery_date,actual_delivery_date,supplier_id,supplier_rating,logistics_partner,shipment_status,social_media_feed,news_alert,weather_condition,system_log_message,manual_risk_label
2024-12-07 15:37:42,sensor_44,Port_B,28.8,47.0,0.52,in-stock,285,ORD3530,2024-11-30 15:37:42,2024-12-09 15:37:42,2024-12-17 15:37:42,SUP_177,3.08,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-18 20:31:37,sensor_41,Warehouse_A,29.55,35.2,0.95,in-stock,301,ORD1458,2024-07-10 20:31:37,2024-07-23 20:31:37,2024-07-18 20:31:37,SUP_138,1.0,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-10 08:56:23,sensor_17,Port_B,24.13,63.6,3.51,in-stock,228,ORD9332,2023-12-28 08:56:23,2024-01-14 08:56:23,2024-01-12 08:56:23,SUP_161,1.55,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-01 01:45:18,sensor_38,Hub_C,19.69,44.59,2.58,in-stock,466,ORD6149,2024-04-18 01:45:18,2024-05-04 01:45:18,2024-05-02 01:45:18,SUP_148,2.03,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-11 08:38:29,sensor_34,Port_B,25.44,45.08,0.39,in-stock,206,ORD3873,2024-04-29 08:38:29,2024-05-15 08:38:29,2024-05-12 08:38:29,SUP_101,1.97,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-23 15:02:42,sensor_20,Warehouse_A,26.78,55.53,3.45,in-stock,146,ORD4675,2024-06-16 15:02:42,2024-06-26 15:02:42,2024-07-13 15:02:42,SUP_177,1.77,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-01 23:16:07,sensor_23,Port_B,23.74,43.6,0.21,in-stock,230,ORD8525,2024-05-18 23:16:07,2024-06-02 23:16:07,2024-06-01 23:16:07,SUP_195,2.77,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-06-06 07:25:57,sensor_24,Hub_C,31.76,70.99,1.6,in-stock,270,ORD1538,2024-05-26 07:25:57,2024-06-07 07:25:57,2024-06-11 07:25:57,SUP_142,2.66,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-05 17:58:12,sensor_35,Hub_C,25.17,48.57,0.1,in-stock,445,ORD9810,2025-02-27 17:58:12,2025-03-06 17:58:12,2025-03-05 17:58:12,SUP_157,1.89,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-17 21:31:45,sensor_48,Warehouse_A,22.99,39.37,2.82,in-stock,365,ORD5015,2024-07-09 21:31:45,2024-07-21 21:31:45,2024-08-06 21:31:45,SUP_122,2.67,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-25 10:11:15,sensor_36,Port_B,20.5,39.3,0.47,in-stock,209,ORD2496,2024-07-17 10:11:15,2024-07-26 10:11:15,2024-08-14 10:11:15,SUP_116,3.47,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-10 08:24:21,sensor_15,Warehouse_A,20.06,57.23,0.45,in-stock,104,ORD8819,2024-05-29 08:24:21,2024-06-11 08:24:21,2024-06-13 08:24:21,SUP_168,3.53,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-05-07 08:51:31,sensor_5,Warehouse_A,36.76,34.26,0.5,low,14,ORD8836,2025-05-01 08:51:31,2025-05-11 08:51:31,2025-05-08 08:51:31,SUP_110,1.38,BlueDart,in-transit,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2024-03-18 13:49:18,sensor_35,Hub_C,21.01,52.22,2.11,low,26,ORD4522,2024-03-04 13:49:18,2024-03-22 13:49:18,2024-04-07 13:49:18,SUP_138,3.73,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-29 19:13:33,sensor_8,Hub_C,20.64,69.5,0.34,in-stock,183,ORD8252,2024-11-14 19:13:33,2024-12-01 19:13:33,2024-12-01 19:13:33,SUP_175,2.84,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-14 12:55:07,sensor_49,Port_B,26.63,41.65,1.26,in-stock,343,ORD5435,2024-07-02 12:55:07,2024-07-16 12:55:07,2024-07-15 12:55:07,SUP_142,2.15,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-08 09:35:22,sensor_42,Port_B,21.83,48.08,3.37,in-stock,177,ORD5328,2024-07-26 09:35:22,2024-08-10 09:35:22,2024-08-10 09:35:22,SUP_143,4.43,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-03-11 22:43:30,sensor_33,Port_B,29.46,47.51,0.41,in-stock,293,ORD8209,2025-03-05 22:43:30,2025-03-13 22:43:30,2025-03-12 22:43:30,SUP_162,2.96,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-30 18:39:42,sensor_31,Port_B,16.67,52.67,0.68,low,34,ORD3672,2025-01-23 18:39:42,2025-01-31 18:39:42,2025-02-14 18:39:42,SUP_197,4.34,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-24 14:55:10,sensor_7,Port_B,35.6,59.78,0.96,low,47,ORD6610,2024-08-09 14:55:10,2024-08-29 14:55:10,2024-08-26 14:55:10,SUP_123,1.13,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-29 01:07:02,sensor_14,Port_B,20.39,66.85,0.88,low,7,ORD9221,2024-06-20 01:07:02,2024-07-02 01:07:02,2024-06-30 01:07:02,SUP_198,3.08,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-21 01:33:00,sensor_40,Warehouse_A,25.21,38.56,0.42,in-stock,206,ORD3532,2024-08-11 01:33:00,2024-08-23 01:33:00,2024-08-31 01:33:00,SUP_124,3.17,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-02 16:16:26,sensor_40,Hub_C,23.44,69.31,0.87,in-stock,449,ORD3574,2024-04-22 16:16:26,2024-05-07 16:16:26,2024-05-05 16:16:26,SUP_160,2.88,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-07-28 05:39:59,sensor_15,Port_B,17.23,35.96,1.53,in-stock,451,ORD8732,2024-07-19 05:39:59,2024-07-31 05:39:59,2024-07-28 05:39:59,SUP_118,1.39,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-01 21:47:59,sensor_48,Port_B,24.81,47.6,0.31,in-stock,404,ORD8368,2024-09-22 21:47:59,2024-10-05 21:47:59,2024-10-02 21:47:59,SUP_172,1.07,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-05 09:44:36,sensor_49,Port_B,23.7,53.71,3.97,in-stock,180,ORD1906,2023-12-25 09:44:36,2024-01-08 09:44:36,2024-01-25 09:44:36,SUP_182,3.67,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-31 23:35:41,sensor_2,Hub_C,29.1,40.34,1.37,in-stock,103,ORD4313,2024-07-23 23:35:41,2024-08-03 23:35:41,2024-08-01 23:35:41,SUP_137,2.29,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-09-06 23:38:25,sensor_28,Port_B,22.88,45.11,2.33,in-stock,230,ORD6336,2024-08-24 23:38:25,2024-09-11 23:38:25,2024-09-09 23:38:25,SUP_194,2.91,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-24 16:04:30,sensor_33,Port_B,30.94,50.18,1.71,in-stock,262,ORD5488,2025-04-18 16:04:30,2025-04-25 16:04:30,2025-04-26 16:04:30,SUP_131,4.63,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-07 13:56:00,sensor_47,Hub_C,27.74,62.72,0.57,in-stock,160,ORD8698,2025-01-02 13:56:00,2025-01-11 13:56:00,2025-01-10 13:56:00,SUP_188,2.17,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-05 14:14:12,sensor_39,Hub_C,20.22,42.07,3.12,in-stock,263,ORD7144,2024-07-31 14:14:12,2024-08-06 14:14:12,2024-08-05 14:14:12,SUP_107,3.18,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-21 19:06:10,sensor_24,Port_B,29.74,56.75,0.32,in-stock,107,ORD5656,2025-02-15 19:06:10,2025-02-25 19:06:10,2025-02-22 19:06:10,SUP_117,2.53,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-11-17 09:22:09,sensor_10,Warehouse_A,33.83,60.66,0.9,in-stock,443,ORD5896,2024-11-03 09:22:09,2024-11-19 09:22:09,2024-11-19 09:22:09,SUP_171,4.09,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-09 11:21:23,sensor_21,Hub_C,29.87,45.08,0.48,in-stock,427,ORD9955,2024-06-24 11:21:23,2024-07-12 11:21:23,2024-07-09 11:21:23,SUP_171,3.02,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-17 23:20:50,sensor_9,Warehouse_A,31.19,41.05,1.07,in-stock,264,ORD6143,2024-01-07 23:20:50,2024-01-21 23:20:50,2024-01-17 23:20:50,SUP_195,4.15,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-09-06 12:51:12,sensor_30,Warehouse_A,19.75,58.46,0.06,in-stock,361,ORD8549,2024-08-27 12:51:12,2024-09-09 12:51:12,2024-09-21 12:51:12,SUP_125,3.67,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-04-13 20:14:03,sensor_48,Warehouse_A,26.89,47.47,0.31,in-stock,246,ORD3298,2025-04-07 20:14:03,2025-04-17 20:14:03,2025-04-13 20:14:03,SUP_154,3.73,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-07 07:21:51,sensor_34,Warehouse_A,30.75,62.24,4.28,in-stock,325,ORD9392,2024-01-28 07:21:51,2024-02-08 07:21:51,2024-02-07 07:21:51,SUP_172,4.82,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-01-26 15:11:04,sensor_21,Hub_C,30.61,45.0,1.42,in-stock,338,ORD9061,2025-01-17 15:11:04,2025-01-31 15:11:04,2025-02-15 15:11:04,SUP_142,1.35,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-02-28 16:24:07,sensor_37,Warehouse_A,24.81,58.19,1.47,in-stock,233,ORD2840,2024-02-15 16:24:07,2024-03-01 16:24:07,2024-03-01 16:24:07,SUP_165,4.2,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-29 20:28:52,sensor_40,Hub_C,33.13,47.11,1.65,in-stock,416,ORD4127,2024-12-23 20:28:52,2025-01-02 20:28:52,2024-12-29 20:28:52,SUP_135,2.71,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-28 05:18:45,sensor_42,Port_B,26.2,41.92,0.23,in-stock,266,ORD2196,2024-04-21 05:18:45,2024-05-03 05:18:45,2024-05-01 05:18:45,SUP_143,4.53,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-01 20:28:02,sensor_2,Port_B,15.69,59.83,2.58,in-stock,246,ORD5813,2024-11-26 20:28:02,2024-12-06 20:28:02,2024-12-11 20:28:02,SUP_149,2.44,DHL,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-23 22:35:25,sensor_21,Port_B,29.4,40.54,3.58,in-stock,427,ORD3465,2024-06-14 22:35:25,2024-06-25 22:35:25,2024-06-23 22:35:25,SUP_174,3.58,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-21 13:08:25,sensor_42,Hub_C,16.58,43.13,3.66,low,47,ORD4282,2024-12-07 13:08:25,2024-12-24 13:08:25,2024-12-21 13:08:25,SUP_191,3.84,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-25 04:12:37,sensor_14,Port_B,15.94,76.31,0.38,in-stock,254,ORD3975,2024-04-19 04:12:37,2024-04-26 04:12:37,2024-04-30 04:12:37,SUP_168,2.69,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-02-23 11:45:03,sensor_23,Warehouse_A,21.82,57.77,0.82,in-stock,357,ORD6365,2025-02-13 11:45:03,2025-02-25 11:45:03,2025-02-23 11:45:03,SUP_184,1.97,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-23 07:00:55,sensor_11,Port_B,17.77,45.35,1.01,in-stock,148,ORD5441,2024-08-15 07:00:55,2024-08-25 07:00:55,2024-08-23 07:00:55,SUP_198,3.45,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-16 15:41:03,sensor_29,Warehouse_A,18.22,38.09,0.06,in-stock,107,ORD7145,2024-04-11 15:41:03,2024-04-20 15:41:03,2024-04-21 15:41:03,SUP_195,2.0,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-08 05:25:15,sensor_29,Port_B,15.94,39.95,2.94,in-stock,421,ORD7540,2024-01-31 05:25:15,2024-02-10 05:25:15,2024-02-11 05:25:15,SUP_198,4.87,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-06 19:37:54,sensor_6,Warehouse_A,31.33,48.29,5.54,low,15,ORD9301,2024-03-23 19:37:54,2024-04-11 19:37:54,2024-04-07 19:37:54,SUP_115,4.71,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-03 11:38:30,sensor_32,Hub_C,16.16,79.93,1.3,in-stock,54,ORD6871,2024-03-24 11:38:30,2024-04-07 11:38:30,2024-04-03 11:38:30,SUP_124,4.06,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-28 17:29:26,sensor_24,Port_B,15.16,46.8,1.46,in-stock,373,ORD5182,2025-01-15 17:29:26,2025-01-29 17:29:26,2025-01-29 17:29:26,SUP_158,1.4,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-22 04:15:23,sensor_27,Port_B,29.38,53.08,3.28,in-stock,230,ORD2639,2024-10-12 04:15:23,2024-10-25 04:15:23,2024-10-27 04:15:23,SUP_139,2.53,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-21 13:21:02,sensor_15,Hub_C,22.02,30.53,0.64,in-stock,99,ORD2383,2024-08-06 13:21:02,2024-08-25 13:21:02,2024-08-23 13:21:02,SUP_160,3.43,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-09-08 02:12:25,sensor_3,Warehouse_A,28.79,47.47,1.05,in-stock,270,ORD5079,2024-09-01 02:12:25,2024-09-13 02:12:25,2024-09-08 02:12:25,SUP_101,3.37,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-30 23:32:43,sensor_9,Hub_C,22.47,51.51,0.42,in-stock,114,ORD8697,2024-04-25 23:32:43,2024-05-01 23:32:43,2024-05-05 23:32:43,SUP_176,4.15,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-15 15:29:33,sensor_24,Hub_C,19.94,58.57,2.97,low,20,ORD7797,2024-08-08 15:29:33,2024-08-19 15:29:33,2024-08-15 15:29:33,SUP_122,4.3,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-27 13:56:13,sensor_48,Hub_C,22.84,41.89,1.26,in-stock,246,ORD3975,2024-04-17 13:56:13,2024-04-28 13:56:13,2024-05-07 13:56:13,SUP_120,3.17,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-07 12:16:08,sensor_20,Port_B,28.22,70.77,0.08,in-stock,73,ORD7114,2024-05-29 12:16:08,2024-06-12 12:16:08,2024-06-08 12:16:08,SUP_141,2.6,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-09-14 13:08:14,sensor_2,Port_B,34.44,38.53,0.51,low,37,ORD1560,2024-09-07 13:08:14,2024-09-18 13:08:14,2024-09-14 13:08:14,SUP_105,1.64,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-02-11 22:31:24,sensor_11,Warehouse_A,22.63,42.89,1.34,in-stock,465,ORD2640,2025-02-06 22:31:24,2025-02-14 22:31:24,2025-02-11 22:31:24,SUP_128,4.46,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-21 12:24:04,sensor_8,Port_B,28.05,50.85,0.11,in-stock,323,ORD8609,2024-02-10 12:24:04,2024-02-26 12:24:04,2024-03-07 12:24:04,SUP_156,4.3,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-01 13:27:07,sensor_20,Port_B,22.47,52.4,0.81,in-stock,90,ORD8692,2023-12-23 13:27:07,2024-01-03 13:27:07,2024-01-03 13:27:07,SUP_141,2.1,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-15 20:59:39,sensor_31,Port_B,33.38,48.62,0.34,in-stock,253,ORD4215,2024-03-08 20:59:39,2024-03-17 20:59:39,2024-03-20 20:59:39,SUP_165,2.29,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-24 04:35:27,sensor_43,Warehouse_A,23.72,52.48,0.13,in-stock,152,ORD2553,2024-06-13 04:35:27,2024-06-27 04:35:27,2024-06-27 04:35:27,SUP_178,4.96,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-24 17:06:35,sensor_17,Warehouse_A,31.22,58.53,0.74,low,25,ORD5933,2024-06-14 17:06:35,2024-06-28 17:06:35,2024-06-25 17:06:35,SUP_185,2.38,UPS,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-11 17:19:10,sensor_28,Port_B,30.28,57.88,2.88,in-stock,353,ORD3379,2024-08-28 17:19:10,2024-09-12 17:19:10,2024-09-11 17:19:10,SUP_195,2.06,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-02-07 07:07:42,sensor_13,Warehouse_A,28.31,35.74,4.35,in-stock,462,ORD1234,2024-01-31 07:07:42,2024-02-08 07:07:42,2024-02-27 07:07:42,SUP_130,3.92,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-07 12:26:21,sensor_1,Hub_C,16.82,47.31,0.69,in-stock,424,ORD8877,2024-08-26 12:26:21,2024-09-10 12:26:21,2024-09-07 12:26:21,SUP_124,2.7,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-15 20:50:12,sensor_30,Hub_C,23.04,49.68,0.03,in-stock,167,ORD5305,2024-06-02 20:50:12,2024-06-19 20:50:12,2024-06-15 20:50:12,SUP_115,2.48,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-03 14:48:20,sensor_22,Port_B,15.6,39.75,2.4,in-stock,289,ORD4052,2025-01-25 14:48:20,2025-02-06 14:48:20,2025-02-04 14:48:20,SUP_162,3.49,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-15 22:57:14,sensor_43,Port_B,27.4,58.95,0.35,in-stock,309,ORD9504,2024-03-06 22:57:14,2024-03-16 22:57:14,2024-03-16 22:57:14,SUP_146,2.18,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-20 17:45:03,sensor_35,Warehouse_A,24.91,43.52,0.66,in-stock,146,ORD2549,2024-01-12 17:45:03,2024-01-24 17:45:03,2024-01-23 17:45:03,SUP_114,2.01,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-08-17 16:29:52,sensor_9,Port_B,21.09,48.4,1.4,in-stock,375,ORD6030,2024-08-05 16:29:52,2024-08-21 16:29:52,2024-08-17 16:29:52,SUP_170,4.75,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-05-21 20:08:29,sensor_26,Hub_C,17.62,60.58,0.42,in-stock,499,ORD4192,2024-05-14 20:08:29,2024-05-23 20:08:29,2024-05-26 20:08:29,SUP_199,3.4,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-01 21:51:16,sensor_34,Hub_C,19.94,60.87,1.07,in-stock,97,ORD3486,2024-09-17 21:51:16,2024-10-06 21:51:16,2024-10-03 21:51:16,SUP_167,2.19,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-08 16:24:02,sensor_35,Warehouse_A,30.14,43.69,0.85,in-stock,232,ORD9697,2024-10-01 16:24:02,2024-10-11 16:24:02,2024-10-18 16:24:02,SUP_120,3.56,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-08 15:40:11,sensor_41,Hub_C,24.71,48.97,2.47,in-stock,176,ORD4707,2024-05-01 15:40:11,2024-05-13 15:40:11,2024-05-09 15:40:11,SUP_178,2.77,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-04 06:09:02,sensor_4,Port_B,24.56,72.11,1.45,in-stock,235,ORD5857,2024-07-24 06:09:02,2024-08-09 06:09:02,2024-08-14 06:09:02,SUP_153,1.9,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-07 01:02:51,sensor_9,Hub_C,25.69,56.18,7.27,in-stock,195,ORD5915,2024-09-02 01:02:51,2024-09-08 01:02:51,2024-09-08 01:02:51,SUP_132,2.65,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-04-21 05:20:03,sensor_39,Warehouse_A,27.29,64.68,0.11,low,29,ORD1970,2025-04-10 05:20:03,2025-04-23 05:20:03,2025-04-21 05:20:03,SUP_118,3.99,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-07 07:50:20,sensor_26,Warehouse_A,25.64,44.09,0.84,in-stock,144,ORD7865,2024-06-26 07:50:20,2024-07-12 07:50:20,2024-07-07 07:50:20,SUP_124,4.84,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-24 18:48:18,sensor_15,Port_B,31.14,53.54,2.62,in-stock,495,ORD3300,2024-02-13 18:48:18,2024-02-25 18:48:18,2024-02-27 18:48:18,SUP_192,4.07,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-10 09:13:39,sensor_10,Hub_C,24.06,58.41,4.59,low,22,ORD5513,2024-11-30 09:13:39,2024-12-11 09:13:39,2024-12-11 09:13:39,SUP_181,1.85,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-29 16:27:13,sensor_34,Warehouse_A,29.07,27.96,0.95,in-stock,86,ORD8718,2024-08-21 16:27:13,2024-09-02 16:27:13,2024-08-31 16:27:13,SUP_138,4.0,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-18 19:53:22,sensor_30,Warehouse_A,20.15,50.24,2.93,in-stock,347,ORD2153,2025-04-08 19:53:22,2025-04-21 19:53:22,2025-04-20 19:53:22,SUP_105,2.34,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-28 15:26:41,sensor_41,Port_B,25.17,57.05,8.83,in-stock,499,ORD7978,2024-03-14 15:26:41,2024-03-30 15:26:41,2024-04-07 15:26:41,SUP_190,2.74,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-23 11:28:13,sensor_34,Warehouse_A,25.75,57.12,1.49,in-stock,141,ORD2451,2024-06-09 11:28:13,2024-06-28 11:28:13,2024-06-24 11:28:13,SUP_146,1.77,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-01-19 02:44:27,sensor_45,Port_B,21.3,41.09,0.89,in-stock,219,ORD7908,2025-01-14 02:44:27,2025-01-20 02:44:27,2025-02-03 02:44:27,SUP_198,1.51,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-02 06:30:29,sensor_17,Hub_C,23.31,62.15,7.03,in-stock,456,ORD9320,2024-07-23 06:30:29,2024-08-06 06:30:29,2024-08-02 06:30:29,SUP_185,3.71,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-03-05 12:58:21,sensor_1,Warehouse_A,18.8,49.16,0.58,in-stock,354,ORD8955,2024-02-26 12:58:21,2024-03-10 12:58:21,2024-03-10 12:58:21,SUP_163,1.56,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-12-02 22:00:12,sensor_43,Port_B,27.92,62.84,0.79,in-stock,440,ORD2703,2024-11-20 22:00:12,2024-12-07 22:00:12,2024-12-03 22:00:12,SUP_177,1.07,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-07 02:14:31,sensor_43,Port_B,19.85,44.62,1.71,in-stock,57,ORD1689,2025-01-24 02:14:31,2025-02-08 02:14:31,2025-02-08 02:14:31,SUP_175,1.77,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-14 17:19:01,sensor_8,Warehouse_A,28.08,38.85,3.63,in-stock,462,ORD6909,2024-02-29 17:19:01,2024-03-19 17:19:01,2024-03-29 17:19:01,SUP_153,2.67,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-31 23:08:09,sensor_23,Hub_C,30.34,37.55,3.32,low,18,ORD8212,2024-01-19 23:08:09,2024-02-05 23:08:09,2024-01-31 23:08:09,SUP_166,2.39,DHL,delayed,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2025-05-02 20:58:28,sensor_48,Port_B,26.25,25.59,3.97,low,35,ORD1420,2025-04-24 20:58:28,2025-05-07 20:58:28,2025-05-17 20:58:28,SUP_123,4.73,DHL,delivered,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2024-09-12 12:18:02,sensor_7,Port_B,23.86,49.99,0.17,in-stock,471,ORD7752,2024-09-07 12:18:02,2024-09-16 12:18:02,2024-09-27 12:18:02,SUP_132,4.85,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-09-24 05:33:06,sensor_23,Warehouse_A,29.96,54.51,1.12,in-stock,63,ORD5532,2024-09-12 05:33:06,2024-09-25 05:33:06,2024-09-25 05:33:06,SUP_141,3.32,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-07-23 09:54:47,sensor_50,Warehouse_A,18.12,67.02,0.54,in-stock,257,ORD4430,2024-07-10 09:54:47,2024-07-28 09:54:47,2024-07-24 09:54:47,SUP_182,4.84,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-07 17:09:47,sensor_49,Port_B,32.87,46.54,2.08,low,46,ORD3818,2024-10-26 17:09:47,2024-11-08 17:09:47,2024-11-07 17:09:47,SUP_142,2.68,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-02-22 01:25:23,sensor_48,Warehouse_A,16.55,48.96,1.13,in-stock,341,ORD6186,2025-02-13 01:25:23,2025-02-23 01:25:23,2025-02-22 01:25:23,SUP_192,4.57,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-11 09:36:18,sensor_21,Hub_C,27.22,51.82,2.63,in-stock,238,ORD9146,2024-10-27 09:36:18,2024-11-13 09:36:18,2024-11-21 09:36:18,SUP_196,2.99,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
